股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅（%）,成交量（手）,成交额（万元）
000858.SZ,2008/6/16,281.68,285.74,262.29,268.7,281.52,-12.82,-4.55,294777,51412.6368
000858.SZ,2008/6/17,268.54,270.26,255.56,257.91,268.7,-10.79,-4.02,218263,37000.352
000858.SZ,2008/6/18,258.06,277.46,247.43,275.42,257.91,17.51,6.79,215817,37090.7904
000858.SZ,2008/6/19,271.2,273.23,249.46,250.25,275.42,-25.17,-9.14,159603,27040.928
000858.SZ,2008/6/20,257.28,272.14,246.96,263.85,250.25,13.6,5.43,222101,37916.288
000858.SZ,2008/6/23,262.6,275.11,259.47,265.26,263.85,1.41,0.53,181187,31527.2768
000858.SZ,2008/6/24,266.51,279.8,262.6,278.08,265.26,12.82,4.83,198207,35200.4928
000858.SZ,2008/6/25,278.24,298.72,276.83,297,278.08,18.92,6.8,262783,49576.096
000858.SZ,2008/6/26,296.69,299.82,288.4,294.03,297,-2.97,-1,261896,49816.4064
000858.SZ,2008/6/27,278.24,285.59,270.42,274.95,294.03,-19.08,-6.49,237168,42655.8464
000858.SZ,2008/6/30,272.61,288.56,270.58,281.68,274.95,6.73,2.45,158213,28781.3088
000858.SZ,2008/7/1,286.21,286.84,275.89,279.33,281.68,-2.35,-0.83,108352,19668.5136
000858.SZ,2008/7/2,280.58,291.53,279.33,289.18,279.33,9.85,3.53,181988,33771.3056
000858.SZ,2008/7/3,283.71,306.39,280.58,299.98,289.18,10.8,3.73,285878,54722.8096
000858.SZ,2008/7/4,298.26,302.48,292,300.13,299.98,0.15,0.05,170796,32704.5984
000858.SZ,2008/7/7,299.82,316.55,297.94,310.3,300.13,10.17,3.39,198201,39692.5632
000858.SZ,2008/7/8,311.08,317.02,302.95,312.64,310.3,2.34,0.75,178402,35778.9184
000858.SZ,2008/7/9,314.68,325.31,311.86,322.81,312.64,10.17,3.25,251773,51946.9216
000858.SZ,2008/7/10,317.33,321.87,312.33,312.33,322.81,-10.48,-3.25,230816,47125.6576
000858.SZ,2008/7/11,309.51,312.33,302.48,311.08,312.33,-1.25,-0.4,220601,43837.744
000858.SZ,2008/7/14,303.26,314.68,303.26,310.45,311.08,-0.63,-0.2,96608,19358.0656
000858.SZ,2008/7/15,310.45,314.21,292.31,293.88,310.45,-16.57,-5.34,186189,36084.8064
000858.SZ,2008/7/16,290.75,295.44,281.68,288.09,293.88,-5.79,-1.97,207949,38565.6
000858.SZ,2008/7/17,294.03,303.57,291.53,300.13,288.09,12.04,4.18,286030,55397.792
000858.SZ,2008/7/18,306.07,322.03,304.04,322.03,300.13,21.9,7.3,425502,85670.5408
000858.SZ,2008/8/4,325.15,351.11,325.15,340.48,322.03,18.45,5.73,743698,163960.1152
000858.SZ,2008/8/5,340.79,341.73,322.03,332.97,340.48,-7.51,-2.21,304489,65780.9088
000858.SZ,2008/8/6,333.75,339.23,322.34,337.66,332.97,4.69,1.41,219641,47143.216
000858.SZ,2008/8/7,333.13,344.23,333.13,338.45,337.66,0.79,0.23,158898,34845.0144
000858.SZ,2008/8/8,342.2,349.86,324.68,325.78,338.45,-12.67,-3.74,218448,47536.976
000858.SZ,2008/8/11,320.46,326.72,293.88,296.22,325.78,-29.56,-9.07,261211,51571.664
000858.SZ,2008/8/12,293.88,301.38,287.62,294.19,296.22,-2.03,-0.69,133515,25541.7472
000858.SZ,2008/8/13,292.31,297.16,282.62,293.88,294.19,-0.31,-0.11,132587,24715.4672
000858.SZ,2008/8/14,291.53,299.82,289.18,294.66,293.88,0.78,0.27,77945,14888.616
000858.SZ,2008/8/15,292.31,300.29,290.91,295.44,294.66,0.78,0.26,67997,13034.648
000858.SZ,2008/8/18,296.69,299.35,279.65,282.93,295.44,-12.51,-4.23,114134,21146.9072
000858.SZ,2008/8/19,280.9,288.87,278.39,287.62,282.93,4.69,1.66,73800,13631.888
000858.SZ,2008/8/20,286.06,316.55,281.21,315.61,287.62,27.99,9.73,190037,37491.664
000858.SZ,2008/8/21,308.89,315.3,299.19,300.44,315.61,-15.17,-4.81,129557,25655.9504
000858.SZ,2008/8/22,298.57,301.7,289.81,294.03,300.44,-6.41,-2.13,74664,14234.6432
000858.SZ,2008/8/25,296.38,301.07,290.91,294.19,294.03,0.16,0.05,49167,9441.4144
000858.SZ,2008/8/26,290.75,296.85,275.42,281.37,294.19,-12.82,-4.36,89203,16482.0816
000858.SZ,2008/8/27,281.37,287.62,276.36,279.49,281.37,-1.88,-0.67,61066,11105.8376
000858.SZ,2008/8/28,281.21,284.49,278.71,280.74,279.49,1.25,0.45,42065,7673.176
000858.SZ,2008/8/29,281.52,295.44,281.52,291.22,280.74,10.48,3.73,84978,15920.5584
000858.SZ,2008/9/1,290.59,290.59,273.86,275.11,291.22,-16.11,-5.53,124602,22489.9696
000858.SZ,2008/9/2,271.98,272.45,259.47,265.88,275.11,-9.23,-3.36,138510,23636.4208
000858.SZ,2008/9/3,264.01,264.01,246.96,249.62,265.88,-16.26,-6.12,210731,34364.5984
000858.SZ,2008/9/4,250.4,253.84,246.96,252.59,249.62,2.97,1.19,102946,16722.4
000858.SZ,2008/9/5,243.83,246.81,239.92,240.86,252.59,-11.73,-4.64,132112,20775.8352
000858.SZ,2008/9/8,241.96,244.93,231.48,232.26,240.86,-8.6,-3.57,99782,15250.5744
000858.SZ,2008/9/9,235.7,237.27,223.5,225.85,232.26,-6.41,-2.76,116303,17202.2848
000858.SZ,2008/9/10,226.63,236.01,221.47,230.23,225.85,4.38,1.94,132775,19755.8864
000858.SZ,2008/9/11,231.01,235.86,226.79,228.04,230.23,-2.19,-0.95,121291,18190.5072
000858.SZ,2008/9/12,228.2,238.52,228.04,235.7,228.04,7.66,3.36,123453,18842.3392
000858.SZ,2008/9/16,235.23,248.53,231.32,244.93,235.7,9.23,3.92,248185,38984.7232
000858.SZ,2008/9/17,244.93,248.53,239.14,244.3,244.93,-0.63,-0.26,160037,25365.9808
000858.SZ,2008/9/18,239.14,245.24,228.82,238.05,244.3,-6.25,-2.56,154056,23550.2752
000858.SZ,2008/9/19,262.13,262.13,256.19,262.13,238.05,24.08,10.12,163160,27623.1872
000858.SZ,2008/9/22,282.62,288.72,264.32,275.11,262.13,12.98,4.95,380866,68364.384
000858.SZ,2008/9/23,262.6,265.26,248.21,250.25,275.11,-24.86,-9.04,271971,45068.896
000858.SZ,2008/9/24,236.95,257.13,236.95,257.13,250.25,6.88,2.75,161685,26040.4224
000858.SZ,2008/9/25,257.6,267.29,254.78,258.69,257.13,1.56,0.61,221632,37550.7904
000858.SZ,2008/9/26,262.76,264.16,252.9,257.91,258.69,-0.78,-0.3,180283,30249.408
000858.SZ,2008/10/6,247.12,254,244.3,246.34,257.91,-11.57,-4.49,140456,22524.3888
000858.SZ,2008/10/7,237.42,244.15,229.76,241.18,246.34,-5.16,-2.09,141389,21728.9728
000858.SZ,2008/10/8,235.23,238.83,232.89,234.76,241.18,-6.42,-2.66,113816,17375.5408
000858.SZ,2008/10/9,240.71,242.27,230.38,231.17,234.76,-3.59,-1.53,156823,23719.3904
000858.SZ,2008/10/10,225.07,225.07,212.56,212.56,231.17,-18.61,-8.05,206600,29221.5168
000858.SZ,2008/10/13,212.56,215.68,193.79,211.78,212.56,-0.78,-0.37,229629,30501.8176
000858.SZ,2008/10/14,221.94,224.13,204.74,205.52,211.78,-6.26,-2.96,200928,28116.7584
000858.SZ,2008/10/15,204.11,204.11,198.33,201.61,205.52,-3.91,-1.9,140695,18337.8992
000858.SZ,2008/10/16,192.23,197.08,190.35,190.66,201.61,-10.95,-5.43,150894,18899.3904
000858.SZ,2008/10/17,193.79,198.8,190.98,196.92,190.66,6.26,3.28,126864,16037.7472
000858.SZ,2008/10/20,200.83,210.84,194.42,208.65,196.92,11.73,5.96,208556,27629.5264
000858.SZ,2008/10/21,211.78,211.78,204.74,204.89,208.65,-3.76,-1.8,157193,21283.976
000858.SZ,2008/10/22,202.39,212.56,200.98,210.99,204.89,6.1,2.98,231858,31259.0272
000858.SZ,2008/10/23,205.83,212.71,203.96,209.9,210.99,-1.09,-0.52,129763,17658.1248
000858.SZ,2008/10/24,211.15,212.4,199.73,202.55,209.9,-7.35,-3.5,136021,18143.3312
000858.SZ,2008/10/27,193.95,198.33,183.63,184.72,202.55,-17.83,-8.8,150921,18809.4192
000858.SZ,2008/10/28,184.1,195.04,179.87,193.48,184.72,8.76,4.74,152912,18775.5248
000858.SZ,2008/10/29,197.7,198.33,187.54,187.85,193.48,-5.63,-2.91,126265,15837.752
000858.SZ,2008/10/30,190.98,196.45,187.69,192.07,187.85,4.22,2.25,118850,14882.5488
000858.SZ,2008/10/31,191.91,194.73,185.97,187.85,192.07,-4.22,-2.2,85015,10511.3584
000858.SZ,2008/11/3,187.07,193.01,184.88,188.47,187.85,0.62,0.33,74026,9138.7008
000858.SZ,2008/11/4,188.79,189.88,184.1,186.75,188.47,-1.72,-0.91,73900,8964.2984
000858.SZ,2008/11/5,189.1,196.14,188.79,193.48,186.75,6.73,3.6,130358,16368.5072
000858.SZ,2008/11/6,188.94,190.51,184.56,187.54,193.48,-5.94,-3.07,100129,12214.6264
000858.SZ,2008/11/7,183.63,188.47,179.56,186.75,187.54,-0.79,-0.42,218862,26122.5184
000858.SZ,2008/11/10,190.35,200.83,190.19,199.89,186.75,13.14,7.04,323420,41194.6848
000858.SZ,2008/11/11,199.89,199.89,193.95,194.1,199.89,-5.79,-2.9,192819,24617.5872
000858.SZ,2008/11/12,192.23,195.51,190.66,194.26,194.1,0.16,0.08,173597,21811.1136
000858.SZ,2008/11/13,192.23,206.3,189.1,202.39,194.26,8.13,4.19,424001,54605.7152
000858.SZ,2008/11/14,204.43,222.41,203.17,219.28,202.39,16.89,8.35,584779,81125.2992
000858.SZ,2008/11/17,217.25,223.5,213.5,222.25,219.28,2.97,1.35,481443,68606.7072
000858.SZ,2008/11/18,220.38,220.38,202.86,203.17,222.25,-19.08,-8.58,467729,64200.7232
000858.SZ,2008/11/19,202.86,217.72,202.86,216.94,203.17,13.77,6.78,325702,44806.208
000858.SZ,2008/11/20,211.78,228.2,207.87,223.82,216.94,6.88,3.17,544930,77867.0208
000858.SZ,2008/11/21,216.15,234.14,212.71,227.26,223.82,3.44,1.54,483996,70266.3808
000858.SZ,2008/11/24,226.63,232.11,220.69,222.1,227.26,-5.16,-2.27,331187,48726.4256
000858.SZ,2008/11/25,224.29,227.41,212.56,218.66,222.1,-3.44,-1.55,245553,35072.6528
000858.SZ,2008/11/26,220.06,223.19,215.53,219.28,218.66,0.62,0.28,164581,23412.4336
000858.SZ,2008/11/27,232.57,236.01,227.1,227.88,219.28,8.6,3.92,552656,82919.5072
000858.SZ,2008/11/28,224.76,241.49,223.66,238.83,227.88,10.95,4.81,643713,98553.0048
000858.SZ,2008/12/1,236.33,243.21,231.64,240.08,238.83,1.25,0.52,295893,45798.576
000858.SZ,2008/12/2,234.14,244.62,232.11,236.48,240.08,-3.6,-1.5,289493,44508.7552
000858.SZ,2008/12/3,237.89,245.08,237.89,244.93,236.48,8.45,3.57,359804,56484.8192
000858.SZ,2008/12/4,247.43,257.13,243.68,243.83,244.93,-1.1,-0.45,475308,77364.3008
000858.SZ,2008/12/5,243.83,251.34,239.14,245.87,243.83,2.04,0.84,301391,47747.1456
000858.SZ,2008/12/8,247.43,254.47,246.96,250.87,245.87,5,2.03,295124,47817.5616
000858.SZ,2008/12/9,254,254,241.02,243.36,250.87,-7.51,-2.99,296812,47332.48
000858.SZ,2008/12/10,241.96,245.24,236.01,243.83,243.36,0.47,0.19,288815,45186.7072
000858.SZ,2008/12/11,243.36,249.78,239.92,242.43,243.83,-1.4,-0.57,316161,50377.8304
000858.SZ,2008/12/12,240.39,240.39,226.63,229.29,242.43,-13.14,-5.42,262508,39555.2864
000858.SZ,2008/12/15,231.48,235.23,228.35,234.76,229.29,5.47,2.39,175574,26488.8624
000858.SZ,2008/12/16,232.57,237.27,227.26,236.01,234.76,1.25,0.53,151893,22827.3056
000858.SZ,2008/12/17,237.58,245.08,235.7,238.2,236.01,2.19,0.93,249503,38996.5344
000858.SZ,2008/12/18,238.36,246.18,235.7,245.71,238.2,7.51,3.15,274575,43166.1216
000858.SZ,2008/12/19,245.4,248.53,242.27,245.4,245.71,-0.31,-0.13,203814,32469.408
000858.SZ,2008/12/22,245.55,247.43,236.95,239.77,245.4,-5.63,-2.29,197739,30815.728
000858.SZ,2008/12/23,240.71,242.11,228.35,228.98,239.77,-10.79,-4.5,291073,43799.6704
000858.SZ,2008/12/24,228.2,233.67,222.41,228.51,228.98,-0.47,-0.21,194661,28753.8528
000858.SZ,2008/12/25,228.2,230.54,218.81,221.63,228.51,-6.88,-3.01,154805,22513.512
000858.SZ,2008/12/26,221.47,223.5,219.28,219.75,221.63,-1.88,-0.85,88796,12733.3304
000858.SZ,2008/12/29,219.44,219.59,212.71,216.94,219.75,-2.81,-1.28,105635,14803.8384
000858.SZ,2008/12/30,217.25,220.06,210.99,211.78,216.94,-5.16,-2.38,167636,23402.4128
000858.SZ,2008/12/31,211.93,213.65,204.74,205.36,211.78,-6.42,-3.03,199588,26902.3168
000858.SZ,2009/1/5,208.18,211.78,206.3,211.78,205.36,6.42,3.13,251574,34169.6
000858.SZ,2009/1/6,211.93,221.16,210.99,220.38,211.78,8.6,4.06,271561,38135.2128
000858.SZ,2009/1/7,220.53,221.94,216.94,217.72,220.38,-2.66,-1.21,192466,27365.44
000858.SZ,2009/1/8,214.12,215.22,209.43,214.9,217.72,-2.82,-1.3,155535,21478.2688
000858.SZ,2009/1/9,215.68,221.78,214.59,219.91,214.9,5.01,2.33,202258,28625.2896
000858.SZ,2009/1/12,218.03,221.63,217.41,219.44,219.91,-0.47,-0.21,146244,20842.5872
000858.SZ,2009/1/13,215.84,217.09,211.31,211.46,219.44,-7.98,-3.64,135455,18795.8048
000858.SZ,2009/1/14,210.99,220.22,210.68,219.13,211.46,7.67,3.63,239831,33514.4544
000858.SZ,2009/1/15,215.68,218.66,212.4,215.06,219.13,-4.07,-1.86,309738,43221.8784
000858.SZ,2009/1/16,216.94,229.45,215.68,226.48,215.06,11.42,5.31,673184,97633.6832
000858.SZ,2009/1/19,227.88,230.85,221.63,224.6,226.48,-1.88,-0.83,404129,59464.1664
000858.SZ,2009/1/20,223.5,224.44,217.25,222.57,224.6,-2.03,-0.9,335205,47970.928
000858.SZ,2009/1/21,219.13,221.63,215.68,218.03,222.57,-4.54,-2.04,293691,41696.6976
000858.SZ,2009/1/22,219.59,224.76,218.81,221.78,218.03,3.75,1.72,356400,51227.9488
000858.SZ,2009/1/23,221.47,222.41,217.25,217.72,221.78,-4.06,-1.83,273950,38982.5792
000858.SZ,2009/2/2,219.91,221.16,213.81,219.44,217.72,1.72,0.79,321134,45288.4608
000858.SZ,2009/2/3,219.59,235.23,218.5,232.89,219.44,13.45,6.13,837675,123920.8832
000858.SZ,2009/2/4,232.57,235.23,229.45,233.98,232.89,1.09,0.47,557535,84097.0432
000858.SZ,2009/2/5,233.36,239.14,229.45,231.17,233.98,-2.81,-1.2,530709,80819.4752
000858.SZ,2009/2/6,231.17,244.62,231.17,243.05,231.17,11.88,5.14,631545,98285.7344
000858.SZ,2009/2/9,245.24,259.47,243.52,254,243.05,10.95,4.51,813401,132647.488
000858.SZ,2009/2/10,251.34,256.34,245.55,255.09,254,1.09,0.43,530194,85971.8144
000858.SZ,2009/2/11,248.53,280.9,245.08,276.67,255.09,21.58,8.46,1326268,231697.6128
000858.SZ,2009/2/12,275.11,278.86,264.48,274.8,276.67,-1.87,-0.68,675605,118929.6256
000858.SZ,2009/2/13,274.48,281.99,270.42,280.9,274.8,6.1,2.22,637702,114703.8592
000858.SZ,2009/2/16,282.77,286.37,273.23,280.58,280.9,-0.32,-0.11,715649,129458.5984
000858.SZ,2009/2/17,280.74,282.93,265.73,268.07,280.58,-12.51,-4.46,647429,114790.1568
000858.SZ,2009/2/18,261.04,265.73,246.96,248.68,268.07,-19.39,-7.23,756961,125543.744
000858.SZ,2009/2/19,251.34,256.19,246.65,251.18,248.68,2.5,1.01,584436,94988.5952
000858.SZ,2009/2/20,252.43,258.85,246.96,256.66,251.18,5.48,2.18,547022,89548.8512
000858.SZ,2009/2/23,254.47,264.48,247.43,261.35,256.66,4.69,1.83,621674,103752.4416
000858.SZ,2009/2/24,258.22,263.38,246.96,248.06,261.35,-13.29,-5.09,631975,103915.1424
000858.SZ,2009/2/25,251.03,252.75,233.2,240.71,248.06,-7.35,-2.96,750420,117468.1216
000858.SZ,2009/2/26,241.8,245.4,228.2,232.11,240.71,-8.6,-3.57,500737,77594.7968
000858.SZ,2009/2/27,230.7,234.92,228.2,231.17,232.11,-0.94,-0.4,375097,56178.816
000858.SZ,2009/3/2,228.35,234.45,227.1,232.57,231.17,1.4,0.61,269026,40286.432
000858.SZ,2009/3/3,227.41,228.66,222.25,226.48,232.57,-6.09,-2.62,390282,57043.6608
000858.SZ,2009/3/4,226.63,241.8,226.63,238.99,226.48,12.51,5.52,533958,81199.5456
000858.SZ,2009/3/5,240.71,242.11,233.51,236.17,238.99,-2.82,-1.18,517275,79807.1616
000858.SZ,2009/3/6,231.32,244.62,229.6,238.52,236.17,2.35,1,469009,72012.2048
000858.SZ,2009/3/9,238.99,241.33,227.1,227.41,238.52,-11.11,-4.66,363720,55142.5024
000858.SZ,2009/3/10,226.63,232.57,224.44,231.48,227.41,4.07,1.79,207054,30657.8112
000858.SZ,2009/3/11,235.86,236.95,227.57,228.51,231.48,-2.97,-1.28,294983,44263.3408
000858.SZ,2009/3/12,226.63,228.04,216.94,221.63,228.51,-6.88,-3.01,516170,73959.6416
000858.SZ,2009/3/13,222.41,224.29,219.44,220.53,221.63,-1.1,-0.5,266532,38315.7856
000858.SZ,2009/3/16,221.16,223.97,219.59,223.35,220.53,2.82,1.28,179927,25906.4256
000858.SZ,2009/3/17,224.13,234.45,223.5,231.79,223.35,8.44,3.78,394392,58740.6912
000858.SZ,2009/3/18,232.89,236.01,230.7,231.79,231.79,0,0,409927,62013.5424
000858.SZ,2009/3/19,231.64,239.92,231.64,238.67,231.79,6.88,2.97,473784,72866.5472
000858.SZ,2009/3/20,239.46,241.02,233.2,235.86,238.67,-2.81,-1.18,365047,55954.5344
000858.SZ,2009/3/23,236.01,241.96,235.86,239.14,235.86,3.28,1.39,475440,73763.5648
000858.SZ,2009/3/24,243.36,249.93,241.49,245.87,239.14,6.73,2.81,701498,111887.9616
000858.SZ,2009/3/25,246.34,246.34,236.64,236.8,245.87,-9.07,-3.69,519509,80797.8816
000858.SZ,2009/3/26,235.7,240.39,232.11,239.61,236.8,2.81,1.19,388466,59491.7376
000858.SZ,2009/3/27,240.71,244.3,237.89,242.11,239.61,2.5,1.04,447215,69980.2048
000858.SZ,2009/3/30,242.43,245.08,240.24,240.86,242.11,-1.25,-0.52,348909,54857.4144
000858.SZ,2009/3/31,236.95,248.68,234.61,245.71,240.86,4.85,2.01,454361,71167.392
000858.SZ,2009/4/1,246.96,248.53,244.15,246.34,245.71,0.63,0.26,539635,86083.296
000858.SZ,2009/4/2,247.74,253.06,245.4,248.37,246.34,2.03,0.82,725067,117222.1568
000858.SZ,2009/4/7,247.27,251.65,243.83,246.02,248.37,-2.35,-0.95,498269,79785.6256
000858.SZ,2009/4/8,245.55,245.71,235.39,235.39,246.02,-10.63,-4.32,490314,76113.7088
000858.SZ,2009/4/9,234.45,237.11,232.89,236.64,235.39,1.25,0.53,286851,43634.9408
000858.SZ,2009/4/10,237.73,244.62,236.17,242.43,236.64,5.79,2.45,441987,68926.0096
000858.SZ,2009/4/13,242.58,249.93,242.43,247.43,242.43,5,2.06,589985,94287.04
000858.SZ,2009/4/14,247.43,251.03,243.83,250.56,247.43,3.13,1.27,646671,103578.5856
000858.SZ,2009/4/15,249.31,249.62,243.83,247.43,250.56,-3.13,-1.25,485140,77616.704
000858.SZ,2009/4/16,247.43,255.72,247.43,251.34,247.43,3.91,1.58,746831,122017.2416
000858.SZ,2009/4/17,251.5,257.91,248.53,253.06,251.34,1.72,0.68,790877,130394.6624
000858.SZ,2009/4/20,253.06,265.41,251.81,263.54,253.06,10.48,4.14,804858,135490.3424
000858.SZ,2009/4/21,259.94,262.29,254.78,258.22,263.54,-5.32,-2.02,596638,99863.0464
000858.SZ,2009/4/22,263.69,271.98,248.53,251.81,258.22,-6.41,-2.48,1028928,175351.9488
000858.SZ,2009/4/23,251.97,264.16,250.87,261.19,251.81,9.38,3.73,655147,109101.0816
000858.SZ,2009/4/24,263.38,273.23,263.38,266.51,261.19,5.32,2.04,1054501,183768.4608
000858.SZ,2009/4/27,265.73,266.2,254.78,255.56,266.51,-10.95,-4.11,508077,84922.0736
000858.SZ,2009/4/28,254,257.44,245.55,251.5,255.56,-4.06,-1.59,491830,79981.9904
000858.SZ,2009/4/29,251.5,258.38,248.68,256.81,251.5,5.31,2.11,371931,61245.6
000858.SZ,2009/4/30,257.44,260.25,254,255.88,256.81,-0.93,-0.36,369305,61457.1584
000858.SZ,2009/5/4,255.88,267.29,255.88,264.95,255.88,9.07,3.54,518403,88473.9776
000858.SZ,2009/5/5,266.67,270.42,261.04,266.67,264.95,1.72,0.65,574163,98618.7456
000858.SZ,2009/5/6,267.76,272.76,266.35,270.26,266.67,3.59,1.35,541955,94619.1872
000858.SZ,2009/5/7,271.04,275.89,263.54,268.07,270.26,-2.19,-0.81,621362,108403.0208
000858.SZ,2009/5/8,265.73,268.07,259.63,265.73,268.07,-2.34,-0.87,509944,87115.136
000858.SZ,2009/5/11,266.82,273.7,260.25,260.41,265.73,-5.32,-2,610484,105820.6272
000858.SZ,2009/5/12,257.13,263.38,256.34,262.6,260.41,2.19,0.84,409811,68842.4448
000858.SZ,2009/5/13,264.16,264.95,260.1,263.38,262.6,0.78,0.3,345427,58570.848
000858.SZ,2009/5/14,261.04,265.73,260.25,264.01,263.38,0.63,0.24,301200,51116.0256
000858.SZ,2009/5/15,264.79,270.42,264.48,266.82,264.01,2.81,1.06,359044,61936.704
000858.SZ,2009/5/18,266.82,275.27,260.41,272.14,266.82,5.32,1.99,608476,105721.9776
000858.SZ,2009/5/19,273.55,274.95,268.39,269.95,272.14,-2.19,-0.8,378009,65904.3456
000858.SZ,2009/5/20,270.42,270.58,264.95,264.95,269.95,-5,-1.85,314612,54169.9008
000858.SZ,2009/5/21,263.38,264.95,256.81,258.69,264.95,-6.26,-2.36,392794,65867.9936
000858.SZ,2009/5/22,257.13,260.88,256.34,258.53,258.69,-0.16,-0.06,193043,32222.9696
000858.SZ,2009/5/25,254,258.06,251.18,256.81,258.53,-1.72,-0.67,225360,37034.6112
000858.SZ,2009/5/26,257.13,259.94,254.94,256.19,256.81,-0.62,-0.24,220129,36591.984
000858.SZ,2009/5/27,257.13,259.32,256.19,257.75,256.19,1.56,0.61,178010,29614.5984
000858.SZ,2009/6/1,259.63,264.01,258.69,263.23,257.75,5.48,2.13,334169,56472.928
000858.SZ,2009/6/2,263.54,267.29,261.82,262.91,263.23,-0.32,-0.12,324948,55484.0448
000858.SZ,2009/6/3,261.82,269.32,261.82,268.07,262.91,5.16,1.96,451867,77467.6736
000858.SZ,2009/6/4,267.92,267.92,261.82,265.57,268.07,-2.5,-0.93,419077,71511.6608
000858.SZ,2009/6/5,265.73,286.53,264.95,276.83,265.57,11.26,4.24,1265263,225144.1664
000858.SZ,2009/6/8,277.46,277.93,270.89,272.61,276.83,-4.22,-1.52,560531,99045.1712
000858.SZ,2009/6/9,272.92,285.9,272.92,282.62,272.61,10.01,3.67,992387,179983.9232
000858.SZ,2009/6/10,283.4,292.31,282.15,284.02,282.62,1.4,0.5,838371,155461.3376
000858.SZ,2009/6/11,284.34,291.69,281.68,282.3,284.02,-1.72,-0.61,558134,103254.0864
000858.SZ,2009/6/12,282.3,286.68,271.98,274.8,282.3,-7.5,-2.66,491083,88206.2976
000858.SZ,2009/6/15,274.33,292.47,273.08,288.87,274.8,14.07,5.12,729164,133938.0736
000858.SZ,2009/6/16,286.37,306.23,285.28,300.76,288.87,11.89,4.12,1162112,223903.5648
000858.SZ,2009/6/17,300.6,309.51,297.79,300.91,300.76,0.15,0.05,680424,133028.4544
000858.SZ,2009/6/18,304.82,315.77,297.79,307.17,300.91,6.26,2.08,892200,177118.8096
000858.SZ,2009/6/19,303.88,310.3,301.07,309.67,307.17,2.5,0.81,800963,157362.2016
000858.SZ,2009/6/22,310.77,314.68,299.35,299.51,309.67,-10.16,-3.28,686644,135078.1312
000858.SZ,2009/6/23,294.81,298.57,289.97,293.56,299.51,-5.95,-1.99,557585,105759.456
000858.SZ,2009/6/24,293.72,297.47,290.91,296.22,293.56,2.66,0.91,392516,74511.4752
000858.SZ,2009/6/25,296.22,300.44,293.88,297.79,296.22,1.57,0.53,406711,78015.552
000858.SZ,2009/6/26,300.76,300.76,293.09,293.25,297.79,-4.54,-1.52,296965,56519.6032
000858.SZ,2009/6/29,293.25,309.51,293.09,307.79,293.25,14.54,4.96,567700,111825.9328
000858.SZ,2009/6/30,310.3,313.11,304.04,306.07,307.79,-1.72,-0.56,381668,75713.024
000858.SZ,2009/7/1,306.39,310.45,304.04,307.79,306.07,1.72,0.56,408460,81022.1632
000858.SZ,2009/7/2,308.73,315.46,306.7,310.3,307.79,2.51,0.82,470906,94471.5456
000858.SZ,2009/7/3,308.58,312.64,304.04,308.11,310.3,-2.19,-0.71,409470,81224.7104
000858.SZ,2009/7/6,310.45,322.49,308.42,321.24,308.11,13.13,4.26,657679,133223.2576
000858.SZ,2009/7/7,319.52,337.51,317.65,328.12,321.24,6.88,2.14,781015,166104.2432
000858.SZ,2009/7/8,324.37,329.53,319.68,320.15,328.12,-7.97,-2.43,285595,59748.4032
000858.SZ,2009/7/13,352.36,352.36,352.36,352.36,320.15,32.21,10.06,42066,9544.7984
000858.SZ,2009/7/14,387.86,387.86,361.59,367.06,352.36,14.7,4.17,1283609,308088.2432
000858.SZ,2009/7/15,371.44,375.51,357.84,366.13,367.06,-0.93,-0.25,684748,161071.8464
000858.SZ,2009/7/16,368.16,381.76,361.59,375.04,366.13,8.91,2.43,668213,159406.8992
000858.SZ,2009/7/17,372.54,379.11,367.85,371.29,375.04,-3.75,-1,433877,104218.2016
000858.SZ,2009/7/20,371.44,376.29,366.91,372.07,371.29,0.78,0.21,475292,113739.0976
000858.SZ,2009/7/21,373.01,388.18,369.88,372.69,372.07,0.62,0.17,657222,160532.224
000858.SZ,2009/7/22,373.01,375.66,368.78,373.94,372.69,1.25,0.34,446699,106998.5984
000858.SZ,2009/7/23,374.1,378.01,369.41,371.91,373.94,-2.03,-0.54,405074,97096.2688
000858.SZ,2009/7/24,373.63,377.23,361.9,369.1,371.91,-2.81,-0.76,503515,120152.576
000858.SZ,2009/7/27,364.72,375.98,358.78,372.85,369.1,3.75,1.02,744476,176179.136
000858.SZ,2009/7/28,373.16,385.36,369.72,376.29,372.85,3.44,0.92,600355,146077.632
000858.SZ,2009/7/29,377.54,378.64,340.63,352.05,376.29,-24.24,-6.44,676347,158270.912
000858.SZ,2009/7/30,357.99,364.25,343.14,356.9,352.05,4.85,1.38,499216,114055.8464
000858.SZ,2009/7/31,357.99,366.28,356.9,365.34,356.9,8.44,2.36,416481,97157.1904
000858.SZ,2009/8/3,375.98,392.4,375.98,382.86,365.34,17.52,4.8,949852,235269.4272
000858.SZ,2009/8/4,383.48,383.48,369.88,375.2,382.86,-7.66,-2,571118,137716.7104
000858.SZ,2009/8/5,376.92,396.31,376.92,395.06,375.2,19.86,5.29,1055151,263631.4624
000858.SZ,2009/8/6,393.96,393.96,382.39,385.05,395.06,-10.01,-2.53,651436,162826.304
